11816.62,12538.37,8.05,1,2019-12-09 6:00:22,1
11816.94,12537.74,8.08,1,2019-12-09 6:00:22,1
11817.25,12537.1,8.05,1,2019-12-09 6:00:22,1
11817.56,12536.47,8.02,1,2019-12-09 6:00:22,1
11817.87,12535.83,8.11,1,2019-12-09 6:00:22,1
11818.18,12535.2,8,1,2019-12-09 6:00:22,1
11818.49,12534.57,8.03,1,2019-12-09 6:00:22,1
11818.8,12533.94,8.02,1,2019-12-09 6:00:22,1
11819.11,12533.3,8.07,1,2019-12-09 6:00:22,1
11819.42,12532.67,8.05,1,2019-12-09 6:00:23,1
11819.73,12532.04,8.05,1,2019-12-09 6:00:23,1
11820.05,12531.4,8.09,1,2019-12-09 6:00:23,1
11820.36,12530.77,8,1,2019-12-09 6:00:23,1
11820.67,12530.13,8.1,1,2019-12-09 6:00:23,1
11820.98,12529.5,8.02,1,2019-12-09 6:00:23,1
11821.29,12528.86,8.09,1,2019-12-09 6:00:23,1
11821.6,12528.23,8,1,2019-12-09 6:00:23,1
11821.91,12527.6,8.07,1,2019-12-09 6:00:23,1
11822.22,12526.96,8,1,2019-12-09 6:00:23,1
11822.53,12526.33,8.07,1,2019-12-09 6:00:24,1
11822.84,12525.7,8,1,2019-12-09 6:00:24,1
11823.15,12525.06,8.09,1,2019-12-09 6:00:24,1
11823.46,12524.43,8,1,2019-12-09 6:00:24,1
11823.77,12523.8,8.07,1,2019-12-09 6:00:24,1
11824.09,12523.16,8.06,1,2019-12-09 6:00:24,1
11824.4,12522.53,8.05,1,2019-12-09 6:00:24,1
11824.71,12521.9,8.01,1,2019-12-09 6:00:24,1
11825.02,12521.27,8.03,1,2019-12-09 6:00:24,1
11825.33,12520.63,8.12,1,2019-12-09 6:00:24,1
11825.64,12519.99,8.05,1,2019-12-09 6:00:25,1
11825.95,12519.36,8.09,1,2019-12-09 6:00:25,1
11826.26,12518.72,8.04,1,2019-12-09 6:00:25,1
11826.58,12518.08,8.11,1,2019-12-09 6:00:25,1
11826.89,12517.45,8.04,1,2019-12-09 6:00:25,1
11827.2,12516.82,8.01,1,2019-12-09 6:00:25,1
11827.51,12516.19,8.04,1,2019-12-09 6:00:25,1
11827.82,12515.55,8.02,1,2019-12-09 6:00:25,1
11828.13,12514.92,8.12,1,2019-12-09 6:00:25,1
11828.44,12514.28,8.02,1,2019-12-09 6:00:25,1
11828.75,12513.65,8.07,1,2019-12-09 6:00:26,1
11829.06,12513.02,8.03,1,2019-12-09 6:00:26,1
11829.38,12512.38,8.1,1,2019-12-09 6:00:26,1
11829.69,12511.75,8.01,1,2019-12-09 6:00:26,1
11830,12511.11,8.07,1,2019-12-09 6:00:26,1
11830.31,12510.47,8.12,1,2019-12-09 6:00:26,1
11830.62,12509.83,8.11,1,2019-12-09 6:00:26,1
11830.93,12509.2,7.99,1,2019-12-09 6:00:26,1
11831.24,12508.57,8.04,1,2019-12-09 6:00:26,1
11831.55,12507.94,8.03,1,2019-12-09 6:00:26,1
11831.86,12507.3,8.05,1,2019-12-09 6:00:27,1
11832.18,12506.67,8.07,1,2019-12-09 6:00:27,1
11832.49,12506.03,8.11,1,2019-12-09 6:00:27,1
11832.8,12505.39,8.09,1,2019-12-09 6:00:27,1
11833.11,12504.76,8.03,1,2019-12-09 6:00:27,1
11833.42,12504.13,8,1,2019-12-09 6:00:27,1
11833.73,12503.49,8.1,1,2019-12-09 6:00:27,1
11834.05,12502.85,8.09,1,2019-12-09 6:00:27,1
11834.36,12502.22,8.03,1,2019-12-09 6:00:27,1
11834.67,12501.59,8.05,1,2019-12-09 6:00:27,1
11834.98,12500.95,8.11,1,2019-12-09 6:00:28,1
11835.29,12500.31,8.08,1,2019-12-09 6:00:28,1
11835.6,12499.68,8.05,1,2019-12-09 6:00:28,1
11835.91,12499.05,8.03,1,2019-12-09 6:00:28,1
11836.22,12498.42,8,1,2019-12-09 6:00:28,1
11836.53,12497.79,8.01,1,2019-12-09 6:00:28,1
11836.84,12497.15,8.06,1,2019-12-09 6:00:28,1
11837.16,12496.51,8.07,1,2019-12-09 6:00:28,1
11837.47,12495.88,8.03,1,2019-12-09 6:00:28,1
11837.78,12495.25,8.07,1,2019-12-09 6:00:28,1
11838.09,12494.61,8.12,1,2019-12-09 6:00:29,1
11838.4,12493.98,8.01,1,2019-12-09 6:00:29,1
11838.71,12493.34,8.09,1,2019-12-09 6:00:29,1
11839.03,12492.7,8.09,1,2019-12-09 6:00:29,1
11839.33,12492.07,8,1,2019-12-09 6:00:29,1
11839.64,12491.44,8.03,1,2019-12-09 6:00:29,1
11839.95,12490.81,8.01,1,2019-12-09 6:00:29,1
11840.27,12490.17,8.08,1,2019-12-09 6:00:29,1
11844.94,12480.77,8,1,2019-12-09 6:00:29,1
11845.27,12480.12,8.12,1,2019-12-09 6:00:29,1
11845.59,12479.48,8.1,1,2019-12-09 6:00:30,1
11845.91,12478.84,8.08,1,2019-12-09 6:00:30,1
11846.24,12478.19,8.08,1,2019-12-09 6:00:30,1
11846.56,12477.56,8.02,1,2019-12-09 6:00:30,1
11846.88,12476.91,8.1,1,2019-12-09 6:00:30,1
11847.21,12476.27,8.09,1,2019-12-09 6:00:30,1
11847.53,12475.63,8.06,1,2019-12-09 6:00:30,1
11847.85,12474.99,8.02,1,2019-12-09 6:00:30,1
11848.17,12474.35,8,1,2019-12-09 6:00:30,1
11848.49,12473.71,8.02,1,2019-12-09 6:00:30,1
11848.81,12473.08,8.02,1,2019-12-09 6:00:31,1
11849.13,12472.44,8.01,1,2019-12-09 6:00:31,1
11849.46,12471.8,8.03,1,2019-12-09 6:00:31,1
11849.78,12471.16,8,1,2019-12-09 6:00:31,1
11850.1,12470.52,8.08,1,2019-12-09 6:00:31,1
11850.42,12469.88,8.11,1,2019-12-09 6:00:31,1
11850.75,12469.24,8.05,1,2019-12-09 6:00:31,1
11851.07,12468.6,8.05,1,2019-12-09 6:00:31,1
11851.39,12467.95,8.09,1,2019-12-09 6:00:31,1
11851.71,12467.32,8,1,2019-12-09 6:00:31,1
11852.03,12466.68,8.01,1,2019-12-09 6:00:32,1
11852.35,12466.04,8.01,1,2019-12-09 6:00:32,1
11852.67,12465.4,8.01,1,2019-12-09 6:00:32,1
11853,12464.77,8.02,1,2019-12-09 6:00:32,1
11853.32,12464.12,8.08,1,2019-12-09 6:00:32,1
11853.64,12463.48,8.1,1,2019-12-09 6:00:32,1
11853.97,12462.83,8.09,1,2019-12-09 6:00:32,1
11854.29,12462.19,8.1,1,2019-12-09 6:00:32,1
11854.61,12461.55,8.06,1,2019-12-09 6:00:32,1
11854.93,12460.91,8,1,2019-12-09 6:00:32,1
11855.26,12460.27,8.06,1,2019-12-09 6:00:33,1
11855.58,12459.63,8.09,1,2019-12-09 6:00:33,1
11855.9,12458.99,8.06,1,2019-12-09 6:00:33,1
11856.23,12458.35,8.06,1,2019-12-09 6:00:33,1
11856.55,12457.7,8.1,1,2019-12-09 6:00:33,1
11856.87,12457.06,8.06,1,2019-12-09 6:00:33,1
11857.2,12456.42,8.08,1,2019-12-09 6:00:33,1
11857.52,12455.78,8.07,1,2019-12-09 6:00:33,1
11857.84,12455.14,8.06,1,2019-12-09 6:00:33,1
11858.16,12454.49,8.05,1,2019-12-09 6:00:33,1
11858.49,12453.85,8.12,1,2019-12-09 6:00:34,1
11858.81,12453.2,8.1,1,2019-12-09 6:00:34,1
11859.14,12452.56,8.1,1,2019-12-09 6:00:34,1
11859.46,12451.92,8,1,2019-12-09 6:00:34,1
11859.78,12451.28,8.11,1,2019-12-09 6:00:34,1
11860.11,12450.64,8.07,1,2019-12-09 6:00:34,1
11860.43,12449.99,8.12,1,2019-12-09 6:00:34,1
11860.76,12449.35,8.09,1,2019-12-09 6:00:34,1
11861.08,12448.71,8.06,1,2019-12-09 6:00:34,1
11861.4,12448.06,8.09,1,2019-12-09 6:00:34,1
11861.72,12447.43,8,1,2019-12-09 6:00:35,1
11862.05,12446.78,8.1,1,2019-12-09 6:00:35,1
11862.37,12446.14,8.01,1,2019-12-09 6:00:35,1
11862.69,12445.5,8.06,1,2019-12-09 6:00:35,1
11863.01,12444.87,8,1,2019-12-09 6:00:35,1
11863.33,12444.22,8.11,1,2019-12-09 6:00:35,1
11863.66,12443.58,8.03,1,2019-12-09 6:00:35,1
11863.98,12442.94,8.03,1,2019-12-09 6:00:35,1
11864.3,12442.31,8.02,1,2019-12-09 6:00:35,1
11864.62,12441.67,8.02,1,2019-12-09 6:00:35,1
11864.94,12441.03,8.05,1,2019-12-09 6:00:36,1
11865.27,12440.38,8.1,1,2019-12-09 6:00:36,1
11865.59,12439.74,8.08,1,2019-12-09 6:00:36,1
11865.91,12439.1,8.02,1,2019-12-09 6:00:36,1
11866.24,12438.46,8.11,1,2019-12-09 6:00:36,1
11866.56,12437.82,8.06,1,2019-12-09 6:00:36,1
11866.88,12437.18,8,1,2019-12-09 6:00:36,1
11867.2,12436.54,8.1,1,2019-12-09 6:00:36,1
11867.53,12435.89,8.12,1,2019-12-09 6:00:36,1
11867.85,12435.25,8.01,1,2019-12-09 6:00:36,1
11868.17,12434.61,8.06,1,2019-12-09 6:00:37,1
11868.49,12433.97,8.03,1,2019-12-09 6:00:37,1
11868.82,12433.33,8.09,1,2019-12-09 6:00:37,1
11869.14,12432.68,8.08,1,2019-12-09 6:00:37,1
11869.47,12432.04,8.12,1,2019-12-09 6:00:37,1
11869.79,12431.4,8.06,1,2019-12-09 6:00:37,1
11870.11,12430.76,8.01,1,2019-12-09 6:00:37,1
11870.43,12430.12,8.01,1,2019-12-09 6:00:37,1
11870.75,12429.49,8.02,1,2019-12-09 6:00:37,1
11871.07,12428.85,8.04,1,2019-12-09 6:00:37,1
11871.4,12428.2,8.1,1,2019-12-09 6:00:38,1
11871.72,12427.56,8.07,1,2019-12-09 6:00:38,1
11872.04,12426.92,8.07,1,2019-12-09 6:00:38,1
11872.36,12426.28,8.03,1,2019-12-09 6:00:38,1
11872.69,12425.64,8.05,1,2019-12-09 6:00:38,1
11873.01,12425,8.08,1,2019-12-09 6:00:38,1
11873.33,12424.35,8.09,1,2019-12-09 6:00:38,1
11873.66,12423.71,8.07,1,2019-12-09 6:00:38,1
11873.98,12423.07,8.02,1,2019-12-09 6:00:38,1
11874.3,12422.43,8.09,1,2019-12-09 6:00:38,1
11874.63,12421.78,8.11,1,2019-12-09 6:00:39,1
11874.95,12421.14,8.05,1,2019-12-09 6:00:39,1
11875.27,12420.5,8.12,1,2019-12-09 6:00:39,1
11875.59,12419.86,8,1,2019-12-09 6:00:39,1
11875.92,12419.22,8.03,1,2019-12-09 6:00:39,1
11876.24,12418.58,8.11,1,2019-12-09 6:00:39,1
11876.56,12417.94,8.07,1,2019-12-09 6:00:39,1
11876.89,12417.29,8.07,1,2019-12-09 6:00:39,1
11877.21,12416.65,8.05,1,2019-12-09 6:00:39,1
11877.53,12416.01,8.07,1,2019-12-09 6:00:39,1
11877.86,12415.37,8.11,1,2019-12-09 6:00:40,1
11878.18,12414.72,8.07,1,2019-12-09 6:00:40,1
11878.5,12414.08,8.11,1,2019-12-09 6:00:40,1
11878.83,12413.44,8.06,1,2019-12-09 6:00:40,1
11879.15,12412.8,8.08,1,2019-12-09 6:00:40,1
11879.47,12412.16,8.02,1,2019-12-09 6:00:40,1
11879.8,12411.51,8.09,1,2019-12-09 6:00:40,1
11880.12,12410.88,8.01,1,2019-12-09 6:00:40,1
11880.44,12410.23,8.12,1,2019-12-09 6:00:40,1
11880.77,12409.59,8.11,1,2019-12-09 6:00:40,1
11881.09,12408.94,8.11,1,2019-12-09 6:00:41,1
11881.42,12408.29,8.12,1,2019-12-09 6:00:41,1
11881.74,12407.66,8,1,2019-12-09 6:00:41,1
11882.06,12407.02,8.05,1,2019-12-09 6:00:41,1
11882.38,12406.38,8.01,1,2019-12-09 6:00:41,1
11882.7,12405.74,8.07,1,2019-12-09 6:00:41,1
11883.02,12405.1,8.01,1,2019-12-09 6:00:41,1
11883.35,12404.46,8.1,1,2019-12-09 6:00:41,1
11883.67,12403.81,8.12,1,2019-12-09 6:00:41,1
11615.3,12465.82,0,2,2019-12-09 6:00:10,2
11615.32,12465.83,0.25,2,2019-12-09 6:00:10,2
11615.37,12465.85,0.5,2,2019-12-09 6:00:10,2
11615.43,12465.88,0.75,2,2019-12-09 6:00:10,2
11615.52,12465.92,0.99,2,2019-12-09 6:00:10,2
11615.62,12465.97,1.24,2,2019-12-09 6:00:10,2
