my time, msgCnt, SecMark, Lat, Lon
1575640313,4,47843,-334567456.000000,-706622080.000000
1575640314,5,47844,-334567456.000000,-706622208.000000
1575640314,6,47844,-334567488.000000,-706622400.000000
1575640314,7,47844,-334567520.000000,-706622528.000000
1575640314,8,47844,-334567552.000000,-706622720.000000
1575640314,9,47844,-334567552.000000,-706622848.000000
1575640315,10,47844,-334567584.000000,-706622912.000000
1575640315,11,47845,-334567616.000000,-706623040.000000
1575640315,12,47845,-334567616.000000,-706623296.000000
1575640315,13,47845,-334567648.000000,-706623424.000000
1575640315,14,47845,-334567648.000000,-706623552.000000
1575640316,15,47846,-334567680.000000,-706623680.000000
1575640316,16,47846,-334567680.000000,-706623808.000000
1575640316,17,47846,-334567712.000000,-706624000.000000
1575640316,18,47846,-334567712.000000,-706624128.000000
1575640316,19,47846,-334567744.000000,-706624192.000000
1575640317,20,47847,-334567776.000000,-706624320.000000
1575640317,21,47847,-334567808.000000,-706624384.000000
1575640317,22,47847,-334567840.000000,-706624448.000000
1575640317,23,47847,-334567840.000000,-706624448.000000
1575640317,24,47847,-334567808.000000,-706624640.000000
1575640318,25,47848,-334567744.000000,-706624704.000000
1575640318,26,47848,-334567712.000000,-706624768.000000
1575640318,27,47848,-334567648.000000,-706624832.000000
1575640318,28,47848,-334567648.000000,-706624832.000000
1575640318,29,47848,-334567520.000000,-706624960.000000
1575640319,30,47849,-334567424.000000,-706624960.000000
1575640319,32,47849,-334567264.000000,-706624960.000000
1575640319,33,47849,-334567232.000000,-706624960.000000
1575640319,34,47849,-334567104.000000,-706625024.000000
1575640320,35,47850,-334567008.000000,-706625024.000000
1575640320,37,47850,-334566816.000000,-706625024.000000
1575640320,38,47850,-334566720.000000,-706625024.000000
1575640320,39,47850,-334566592.000000,-706625024.000000
1575640321,40,47851,-334566464.000000,-706625088.000000
1575640321,42,47851,-334566240.000000,-706625152.000000
1575640321,43,47851,-334566080.000000,-706625152.000000
1575640321,44,47851,-334565952.000000,-706625088.000000
