my time, msgCnt, SecMark, Lat, Lon
1575641125,41,48656,-334566080.000000,-706606400.000000
1575641126,42,48656,-334566080.000000,-706606400.000000
1575641126,43,48656,-334566080.000000,-706606464.000000
1575641126,44,48656,-334566080.000000,-706606464.000000
1575641126,45,48656,-334566080.000000,-706606528.000000
1575641127,46,48657,-334566080.000000,-706606528.000000
1575641127,47,48657,-334566112.000000,-706606592.000000
1575641127,48,48657,-334566112.000000,-706606592.000000
1575641127,49,48657,-334566112.000000,-706606656.000000
1575641127,50,48657,-334566112.000000,-706606656.000000
1575641128,51,48658,-334566112.000000,-706606720.000000
1575641128,52,48658,-334566112.000000,-706606720.000000
1575641128,53,48658,-334566144.000000,-706606784.000000
1575641128,54,48658,-334566144.000000,-706606784.000000
1575641128,55,48658,-334566144.000000,-706606848.000000
1575641129,56,48659,-334566144.000000,-706606912.000000
1575641129,57,48659,-334566144.000000,-706606976.000000
1575641129,58,48659,-334566144.000000,-706607040.000000
1575641129,59,48659,-334566144.000000,-706607040.000000
1575641129,60,48659,-334566176.000000,-706607104.000000
1575641130,61,48660,-334566176.000000,-706607232.000000
1575641130,62,48660,-334566176.000000,-706607296.000000
1575641130,63,48660,-334566176.000000,-706607360.000000
1575641130,64,48660,-334566208.000000,-706607488.000000
1575641130,65,48660,-334566208.000000,-706607552.000000
1575641131,66,48661,-334566208.000000,-706607680.000000
1575641131,67,48661,-334566240.000000,-706607808.000000
1575641131,68,48661,-334566240.000000,-706607936.000000
1575641131,69,48661,-334566240.000000,-706608064.000000
1575641131,70,48661,-334566272.000000,-706608192.000000
1575641132,71,48662,-334566272.000000,-706608320.000000
1575641132,72,48662,-334566304.000000,-706608448.000000
1575641132,73,48662,-334566304.000000,-706608576.000000
1575641132,74,48662,-334566304.000000,-706608768.000000
1575641132,75,48662,-334566336.000000,-706608896.000000
1575641133,76,48663,-334566336.000000,-706609024.000000
1575641133,77,48663,-334566368.000000,-706609216.000000
1575641133,78,48663,-334566368.000000,-706609344.000000
1575641133,79,48663,-334566400.000000,-706609536.000000
1575641133,80,48663,-334566400.000000,-706609664.000000
1575641134,81,48664,-334566432.000000,-706609856.000000
1575641134,82,48664,-334566464.000000,-706609984.000000
1575641134,83,48664,-334566464.000000,-706610176.000000
1575641134,84,48664,-334566496.000000,-706610304.000000
1575641134,85,48664,-334566496.000000,-706610496.000000
1575641135,86,48665,-334566528.000000,-706610624.000000
1575641135,87,48665,-334566560.000000,-706610816.000000
1575641135,88,48665,-334566560.000000,-706611008.000000
1575641135,89,48665,-334566592.000000,-706611200.000000
1575641135,90,48665,-334566624.000000,-706611392.000000
1575641136,91,48666,-334566656.000000,-706611584.000000
1575641136,92,48666,-334566656.000000,-706611840.000000
1575641136,93,48666,-334566688.000000,-706612032.000000
1575641136,94,48666,-334566720.000000,-706612224.000000
1575641136,95,48666,-334566720.000000,-706612480.000000
1575641137,96,48667,-334566752.000000,-706612672.000000
1575641137,97,48667,-334566784.000000,-706612864.000000
1575641137,98,48667,-334566816.000000,-706613120.000000
1575641137,99,48667,-334566816.000000,-706613312.000000
1575641137,100,48667,-334566848.000000,-706613568.000000
1575641138,101,48668,-334566880.000000,-706613760.000000
1575641138,102,48668,-334566912.000000,-706614016.000000
1575641138,103,48668,-334566912.000000,-706614272.000000
1575641138,104,48668,-334566944.000000,-706614528.000000
1575641138,105,48668,-334566976.000000,-706614720.000000
1575641139,106,48669,-334566976.000000,-706614976.000000
1575641139,107,48669,-334567008.000000,-706615232.000000
1575641139,108,48669,-334567008.000000,-706615488.000000
1575641139,109,48669,-334567040.000000,-706615744.000000
1575641139,110,48669,-334567040.000000,-706616064.000000
1575641140,111,48670,-334567072.000000,-706616320.000000
1575641140,112,48670,-334567072.000000,-706616576.000000
1575641140,113,48670,-334567104.000000,-706616832.000000
1575641140,114,48670,-334567136.000000,-706617024.000000
1575641140,115,48670,-334567168.000000,-706617280.000000
1575641141,116,48671,-334567168.000000,-706617472.000000
1575641141,117,48671,-334567200.000000,-706617728.000000
1575641141,118,48671,-334567232.000000,-706617984.000000
1575641141,119,48671,-334567232.000000,-706618176.000000
1575641141,120,48671,-334567264.000000,-706618368.000000
1575641142,121,48672,-334567264.000000,-706618624.000000
1575641142,122,48672,-334567296.000000,-706618816.000000
1575641142,123,48672,-334567296.000000,-706619008.000000
1575641142,124,48672,-334567296.000000,-706619136.000000
1575641142,125,48672,-334567296.000000,-706619328.000000
1575641143,126,48673,-334567328.000000,-706619456.000000
1575641143,127,48673,-334567328.000000,-706619648.000000
1575641143,128,48673,-334567328.000000,-706619776.000000
1575641143,129,48673,-334567296.000000,-706619904.000000
1575641143,130,48673,-334567296.000000,-706619968.000000
1575641144,131,48674,-334567264.000000,-706620096.000000
1575641144,132,48674,-334567232.000000,-706620160.000000
1575641144,133,48674,-334567200.000000,-706620224.000000
1575641144,134,48674,-334567168.000000,-706620288.000000
1575641144,135,48674,-334567136.000000,-706620352.000000
1575641145,136,48675,-334567072.000000,-706620352.000000
1575641145,137,48675,-334567040.000000,-706620416.000000
1575641145,138,48675,-334566976.000000,-706620416.000000
1575641145,139,48675,-334566944.000000,-706620480.000000
1575641145,140,48675,-334566880.000000,-706620480.000000
1575641146,141,48676,-334566816.000000,-706620544.000000
1575641146,142,48676,-334566784.000000,-706620544.000000
1575641146,143,48676,-334566720.000000,-706620544.000000
1575641146,144,48676,-334566688.000000,-706620480.000000
1575641146,145,48676,-334566656.000000,-706620480.000000
1575641147,146,48677,-334566592.000000,-706620480.000000
1575641147,147,48677,-334566528.000000,-706620480.000000
1575641147,148,48677,-334566464.000000,-706620480.000000
1575641147,149,48677,-334566368.000000,-706620480.000000
1575641147,150,48677,-334566304.000000,-706620480.000000
1575641148,151,48678,-334566240.000000,-706620480.000000
1575641148,152,48678,-334566144.000000,-706620544.000000
1575641148,153,48678,-334566080.000000,-706620544.000000
1575641148,154,48678,-334566016.000000,-706620608.000000
1575641148,155,48678,-334565920.000000,-706620608.000000
1575641149,157,48679,-334565760.000000,-706620608.000000
1575641149,159,48679,-334565568.000000,-706620672.000000
1575641149,160,48679,-334565472.000000,-706620672.000000
1575641150,161,48680,-334565408.000000,-706620672.000000
1575641150,162,48680,-334565312.000000,-706620736.000000
1575641150,164,48680,-334565152.000000,-706620736.000000
1575641150,165,48680,-334565056.000000,-706620736.000000
1575641151,166,48681,-334564960.000000,-706620736.000000
1575641151,167,48681,-334564864.000000,-706620736.000000
1575641151,168,48681,-334564768.000000,-706620736.000000
1575641151,169,48681,-334564704.000000,-706620736.000000
