my time, msgCnt, SecMark, Lat, Lon
1575638841,175,46371,-334565888.000000,-706605824.000000
1575638841,176,46371,-334565888.000000,-706605824.000000
1575638842,177,46372,-334565888.000000,-706605824.000000
1575638842,178,46372,-334565888.000000,-706605824.000000
1575638842,179,46372,-334565888.000000,-706605824.000000
1575638842,180,46372,-334565888.000000,-706605824.000000
1575638842,181,46372,-334565888.000000,-706605824.000000
1575638843,182,46373,-334565888.000000,-706605824.000000
1575638843,183,46373,-334565888.000000,-706605824.000000
1575638843,184,46373,-334565888.000000,-706605824.000000
1575638843,185,46373,-334565888.000000,-706605824.000000
1575638843,186,46373,-334565888.000000,-706605824.000000
1575638844,187,46374,-334565888.000000,-706605824.000000
1575638844,188,46374,-334565888.000000,-706605824.000000
1575638844,189,46374,-334565888.000000,-706605824.000000
1575638844,190,46374,-334565888.000000,-706605888.000000
1575638844,191,46374,-334565888.000000,-706605888.000000
1575638845,192,46375,-334565888.000000,-706605888.000000
1575638845,193,46375,-334565888.000000,-706605888.000000
1575638845,194,46375,-334565888.000000,-706605888.000000
1575638845,195,46375,-334565888.000000,-706605888.000000
1575638845,196,46375,-334565888.000000,-706605952.000000
1575638846,197,46376,-334565888.000000,-706605952.000000
1575638846,198,46376,-334565888.000000,-706606016.000000
1575638846,199,46376,-334565920.000000,-706606016.000000
1575638846,200,46376,-334565920.000000,-706606080.000000
1575638846,201,46376,-334565920.000000,-706606144.000000
1575638847,202,46376,-334565920.000000,-706606144.000000
1575638847,203,46377,-334565952.000000,-706606272.000000
1575638847,204,46377,-334565952.000000,-706606400.000000
1575638847,205,46377,-334565952.000000,-706606464.000000
1575638847,206,46377,-334565952.000000,-706606528.000000
1575638848,207,46378,-334565952.000000,-706606592.000000
1575638848,208,46378,-334565984.000000,-706606720.000000
1575638848,209,46378,-334565984.000000,-706606784.000000
1575638848,210,46378,-334566016.000000,-706606848.000000
1575638848,211,46378,-334566016.000000,-706606976.000000
1575638849,212,46379,-334566016.000000,-706607040.000000
1575638849,213,46379,-334566048.000000,-706607168.000000
1575638849,214,46379,-334566048.000000,-706607232.000000
1575638849,215,46379,-334566048.000000,-706607296.000000
1575638849,216,46379,-334566048.000000,-706607360.000000
1575638850,217,46380,-334566080.000000,-706607488.000000
1575638850,218,46380,-334566080.000000,-706607616.000000
1575638850,219,46380,-334566112.000000,-706607680.000000
1575638850,220,46380,-334566112.000000,-706607744.000000
1575638850,221,46380,-334566112.000000,-706607872.000000
1575638851,222,46381,-334566144.000000,-706607872.000000
1575638851,223,46381,-334566144.000000,-706608000.000000
1575638851,224,46381,-334566144.000000,-706608064.000000
1575638851,225,46381,-334566176.000000,-706608128.000000
1575638851,226,46381,-334566176.000000,-706608192.000000
1575638852,227,46382,-334566208.000000,-706608192.000000
1575638852,228,46382,-334566208.000000,-706608256.000000
1575638852,229,46382,-334566208.000000,-706608320.000000
1575638852,230,46382,-334566240.000000,-706608320.000000
1575638852,231,46382,-334566272.000000,-706608448.000000
1575638853,0,46383,-334566272.000000,-706608576.000000
1575638853,1,46383,-334566272.000000,-706608640.000000
1575638853,2,46383,-334566272.000000,-706608768.000000
1575638853,3,46383,-334566272.000000,-706608960.000000
1575638853,4,46384,-334566272.000000,-706609152.000000
1575638854,5,46384,-334566272.000000,-706609280.000000
1575638854,6,46384,-334566272.000000,-706609408.000000
1575638854,7,46384,-334566272.000000,-706609408.000000
1575638854,8,46384,-334566304.000000,-706609728.000000
1575638854,9,46385,-334566336.000000,-706609920.000000
1575638855,10,46385,-334566336.000000,-706610048.000000
1575638855,11,46385,-334566368.000000,-706610240.000000
1575638855,12,46385,-334566368.000000,-706610432.000000
1575638855,13,46385,-334566400.000000,-706610496.000000
1575638856,14,46386,-334566432.000000,-706610752.000000
