scenario,packetLoss,maxSpeed,repetition,warningTime,collisionTime,predictedTurn
WavePacketLoss,29,14.7,22,22.289311570072,24.5,1
WavePacketLoss,29,14.7,23,22.214040061902,24.5,1
WavePacketLoss,29,14.7,24,22.242055184247,24.5,1
WavePacketLoss,29,14.7,25,22.245930322136,24.5,1
WavePacketLoss,29,14.7,26,22.294732569035,24.5,1
WavePacketLoss,29,14.7,27,22.229329268865,24.5,1
WavePacketLoss,29,14.7,28,22.260073187049,24.5,1
WavePacketLoss,29,14.7,29,22.220306165224,24.5,1
WavePacketLoss,29,14.7,3,22.218863026744,24.5,1
WavePacketLoss,29,14.7,4,22.23516510047,24.5,1
WavePacketLoss,29,14.7,5,22.261711218774,24.5,1
WavePacketLoss,29,14.7,6,22.237700178227,24.5,1
WavePacketLoss,29,14.7,7,22.285697436865,24.5,1
WavePacketLoss,29,14.7,8,22.259111232361,24.5,1
WavePacketLoss,29,14.7,9,22.23257805175,24.5,1
WavePacketLoss,3,14.7,0,22.2528204142,24.5,1
WavePacketLoss,3,14.7,1,22.237232209593,24.5,1
WavePacketLoss,3,14.7,10,22.262648366579,24.5,1
WavePacketLoss,3,14.7,11,22.214847183299,24.5,1
WavePacketLoss,3,14.7,12,22.219045035709,24.5,1
WavePacketLoss,3,14.7,13,22.295668683763,24.5,1
WavePacketLoss,3,14.7,14,22.277013481064,24.5,1
WavePacketLoss,3,14.7,15,22.289089358485,24.5,1
WavePacketLoss,3,14.7,16,22.238741289146,24.5,1
WavePacketLoss,3,14.7,17,22.24166521277,24.5,1
WavePacketLoss,3,14.7,18,22.292574469161,24.5,1
WavePacketLoss,3,14.7,19,22.209489983316,24.5,1
WavePacketLoss,3,14.7,2,22.292223412897,24.5,1
WavePacketLoss,3,14.7,20,22.28637364418,24.5,1
WavePacketLoss,3,14.7,21,22.211634950298,24.5,1
WavePacketLoss,3,14.7,22,22.220514028245,24.5,1
WavePacketLoss,3,14.7,23,22.240431328748,24.5,1
WavePacketLoss,3,14.7,24,22.259866323641,24.5,1
WavePacketLoss,3,14.7,25,22.260009316204,24.5,1
WavePacketLoss,3,14.7,26,22.266860458072,24.5,1
WavePacketLoss,3,14.7,27,22.280614388102,24.5,1
WavePacketLoss,3,14.7,28,22.23195403363,24.5,1
WavePacketLoss,3,14.7,29,22.285423363523,24.5,1
WavePacketLoss,3,14.7,3,22.24847831217,24.5,1
WavePacketLoss,3,14.7,4,22.268147453015,24.5,1
WavePacketLoss,3,14.7,5,22.238026340357,24.5,1
WavePacketLoss,3,14.7,6,22.239832150793,24.5,1
WavePacketLoss,3,14.7,7,22.294407552787,24.5,1
WavePacketLoss,3,14.7,8,22.279717600506,24.5,1
WavePacketLoss,3,14.7,9,22.241600155562,24.5,1
WavePacketLoss,30,14.7,0,22.263051340903,24.5,1
WavePacketLoss,30,14.7,1,22.25175322802,24.5,1
WavePacketLoss,30,14.7,10,22.238806335405,24.5,1
WavePacketLoss,30,14.7,11,22.217056101707,24.5,1
WavePacketLoss,30,14.7,12,22.267523348,24.5,1
WavePacketLoss,30,14.7,13,22.288271495291,24.5,1
WavePacketLoss,30,14.7,14,22.297930647014,24.5,1
WavePacketLoss,30,14.7,15,22.234268099559,24.5,1
WavePacketLoss,30,14.7,16,22.251442329654,24.5,1
WavePacketLoss,30,14.7,17,22.252208244622,24.5,1
WavePacketLoss,30,14.7,18,22.223348025536,24.5,1
WavePacketLoss,30,14.7,19,22.21419614209,24.5,1
WavePacketLoss,30,14.7,2,22.292014387584,24.5,1
WavePacketLoss,30,14.7,20,22.247788214334,24.5,1
WavePacketLoss,30,14.7,21,22.255875465041,24.5,1
WavePacketLoss,30,14.7,22,22.247853156249,24.5,1
WavePacketLoss,30,14.7,23,22.253157200822,24.5,1
WavePacketLoss,30,14.7,24,22.282187497179,24.5,1
WavePacketLoss,30,14.7,25,22.209764173836,24.5,1
WavePacketLoss,30,14.7,26,22.22126808879,24.5,1
WavePacketLoss,30,14.7,27,22.25760433141,24.5,1
WavePacketLoss,30,14.7,28,22.273308547007,24.5,1
WavePacketLoss,30,14.7,29,22.278377328155,24.5,1
WavePacketLoss,30,14.7,3,22.27100740991,24.5,1
WavePacketLoss,30,14.7,4,22.207631028864,24.5,1
WavePacketLoss,30,14.7,5,22.295057543328,24.5,1
WavePacketLoss,30,14.7,6,22.23974119276,24.5,1
WavePacketLoss,30,14.7,7,22.298320480563,24.5,1
WavePacketLoss,30,14.7,8,22.285697400297,24.5,1
WavePacketLoss,30,14.7,9,22.252871170742,24.5,1
WavePacketLoss,31,14.7,0,22.299165626976,24.5,1
WavePacketLoss,31,14.7,1,22.228861289688,24.5,1
WavePacketLoss,31,14.7,10,22.217225074143,24.5,1
WavePacketLoss,31,14.7,11,22.271903290587,24.5,1
WavePacketLoss,31,14.7,12,22.22418016312,24.5,1
WavePacketLoss,31,14.7,13,22.284020590989,24.5,1
WavePacketLoss,31,14.7,14,22.294056672261,24.5,1
WavePacketLoss,31,14.7,15,22.201443098668,24.5,1
WavePacketLoss,31,14.7,16,22.245865283139,24.5,1
WavePacketLoss,31,14.7,17,22.296006678948,24.5,1
WavePacketLoss,31,14.7,18,22.201820120887,24.5,1
WavePacketLoss,31,14.7,19,22.297111645626,24.5,1
WavePacketLoss,31,14.7,2,22.22373809574,24.5,1
WavePacketLoss,31,14.7,20,22.270253388621,24.5,1
WavePacketLoss,31,14.7,21,22.209114171309,24.5,1
WavePacketLoss,31,14.7,22,22.266587409511,24.5,1
WavePacketLoss,31,14.7,23,22.230057297656,24.5,1
WavePacketLoss,31,14.7,24,22.279183304084,24.5,1
WavePacketLoss,31,14.7,25,22.214457205528,24.5,1
WavePacketLoss,31,14.7,26,22.299074625399,24.5,1
WavePacketLoss,31,14.7,27,22.211532199297,24.5,1
WavePacketLoss,31,14.7,28,22.214274092914,24.5,1
WavePacketLoss,31,14.7,29,22.211778052905,24.5,1
WavePacketLoss,31,14.7,3,22.202833877034,24.5,1
WavePacketLoss,31,14.7,4,22.222165167072,24.5,1
WavePacketLoss,31,14.7,5,22.212363035243,24.5,1
WavePacketLoss,31,14.7,6,22.218446950994,24.5,1
WavePacketLoss,31,14.7,7,22.284085492522,24.5,1
WavePacketLoss,31,14.7,8,22.201131025252,24.5,1
WavePacketLoss,31,14.7,9,22.239430307485,24.5,1
WavePacketLoss,32,14.7,0,22.268484277182,24.5,1
WavePacketLoss,32,14.7,1,22.223855077023,24.5,1
WavePacketLoss,32,14.7,10,22.250336207673,24.5,1
WavePacketLoss,32,14.7,11,22.266574367544,24.5,1
WavePacketLoss,32,14.7,12,22.202378944475,24.5,1
WavePacketLoss,32,14.7,13,22.288518408171,24.5,1
WavePacketLoss,32,14.7,14,22.211764983538,24.5,1
WavePacketLoss,32,14.7,15,22.272033251534,24.5,1
WavePacketLoss,32,14.7,16,22.201793944724,24.5,1
WavePacketLoss,32,14.7,17,22.201091947066,24.5,1
WavePacketLoss,32,14.7,18,22.25050514083,24.5,1
WavePacketLoss,32,14.7,19,22.281407586603,24.5,1
WavePacketLoss,32,14.7,2,22.233697313538,24.5,1
WavePacketLoss,32,14.7,20,22.282499597655,24.5,1
WavePacketLoss,32,14.7,21,22.280224571177,24.5,1
WavePacketLoss,32,14.7,22,22.211180090936,24.5,1
WavePacketLoss,32,14.7,23,22.293692509938,24.5,1
WavePacketLoss,32,14.7,24,22.268342398577,24.5,1
WavePacketLoss,32,14.7,25,22.262179202125,24.5,1
WavePacketLoss,32,14.7,26,22.213572087134,24.5,1
WavePacketLoss,32,14.7,27,22.200636977691,24.5,1
WavePacketLoss,32,14.7,28,22.293770640137,24.5,1
WavePacketLoss,32,14.7,29,22.260945373734,24.5,1
WavePacketLoss,32,14.7,3,22.274062405797,24.5,1
WavePacketLoss,32,14.7,4,22.232293312037,24.5,1
WavePacketLoss,32,14.7,5,22.210179014913,24.5,1
WavePacketLoss,32,14.7,6,22.251169378186,24.5,1
WavePacketLoss,32,14.7,7,22.223244001644,24.5,1
WavePacketLoss,32,14.7,8,22.286341674461,24.5,1
WavePacketLoss,32,14.7,9,22.24990833914,24.5,1
WavePacketLoss,33,14.7,0,22.262414455466,24.5,1
WavePacketLoss,33,14.7,1,22.294212483459,24.5,1
WavePacketLoss,33,14.7,10,22.275609466961,24.5,1
WavePacketLoss,33,14.7,11,22.234528058668,24.5,1
WavePacketLoss,33,14.7,12,22.252390266839,24.5,1
WavePacketLoss,33,14.7,13,22.234684220339,24.5,1
WavePacketLoss,33,14.7,14,22.239052231885,24.5,1
WavePacketLoss,33,14.7,15,22.237597346967,24.5,1
WavePacketLoss,33,14.7,16,22.221074245235,24.5,1
WavePacketLoss,33,14.7,17,22.285138442137,24.5,1
WavePacketLoss,33,14.7,18,22.230655311838,24.5,1
WavePacketLoss,33,14.7,19,22.295421675056,24.5,1
WavePacketLoss,33,14.7,2,22.290832498546,24.5,1
WavePacketLoss,33,14.7,20,22.221763239281,24.5,1
WavePacketLoss,33,14.7,21,22.295681565452,24.5,1
WavePacketLoss,33,14.7,22,22.253184299566,24.5,1
WavePacketLoss,33,14.7,23,22.255497222507,24.5,1
WavePacketLoss,33,14.7,24,22.286424338452,24.5,1
WavePacketLoss,33,14.7,25,22.235802209589,24.5,1
WavePacketLoss,33,14.7,26,22.273958529693,24.5,1
WavePacketLoss,33,14.7,27,22.222815035951,24.5,1
WavePacketLoss,33,14.7,28,22.248218368016,24.5,1
WavePacketLoss,33,14.7,29,22.283890607023,24.5,1
WavePacketLoss,33,14.7,3,22.208996066092,24.5,1
WavePacketLoss,33,14.7,4,22.275492389348,24.5,1
WavePacketLoss,33,14.7,5,22.275375508962,24.5,1
WavePacketLoss,33,14.7,6,22.284644470775,24.5,1
WavePacketLoss,33,14.7,7,22.201871861115,24.5,1
WavePacketLoss,33,14.7,8,22.262778434234,24.5,1
WavePacketLoss,33,14.7,9,22.22089222686,24.5,1
WavePacketLoss,34,14.7,0,22.253677257884,24.5,1
WavePacketLoss,34,14.7,1,22.21480714087,24.5,1
WavePacketLoss,34,14.7,10,22.22656026354,24.5,1
WavePacketLoss,34,14.7,11,22.226806122211,24.5,1
WavePacketLoss,34,14.7,12,22.259229406749,24.5,1
WavePacketLoss,34,14.7,13,22.271461294794,24.5,1
WavePacketLoss,34,14.7,14,22.264935241718,24.5,1
WavePacketLoss,34,14.7,15,22.207826014585,24.5,1
WavePacketLoss,34,14.7,16,22.28594441603,24.5,1
WavePacketLoss,34,14.7,17,22.226611188509,24.5,1
WavePacketLoss,34,14.7,18,22.248100129639,24.5,1
WavePacketLoss,34,14.7,19,22.222191159065,24.5,1
WavePacketLoss,34,14.7,2,22.217211977658,24.5,1
WavePacketLoss,34,14.7,20,22.259411356383,24.5,1
WavePacketLoss,34,14.7,21,22.217524167311,24.5,1
WavePacketLoss,34,14.7,22,22.278664459412,24.5,1
WavePacketLoss,34,14.7,23,22.287010434388,24.5,1
WavePacketLoss,34,14.7,24,22.278131444292,24.5,1
WavePacketLoss,34,14.7,25,22.286347545889,24.5,1
WavePacketLoss,34,14.7,26,22.208904955768,24.5,1
WavePacketLoss,34,14.7,27,22.277740289764,24.5,1
WavePacketLoss,34,14.7,28,22.22652015367,24.5,1
WavePacketLoss,34,14.7,29,22.283734524401,24.5,1
WavePacketLoss,34,14.7,3,22.294797625839,24.5,1
WavePacketLoss,34,14.7,4,22.292561581533,24.5,1
WavePacketLoss,34,14.7,5,22.214715921661,24.5,1
WavePacketLoss,34,14.7,6,22.207085070044,24.5,1
WavePacketLoss,34,14.7,7,22.286880477042,24.5,1
WavePacketLoss,34,14.7,8,22.298619712909,24.5,1
WavePacketLoss,34,14.7,9,22.255874207466,24.5,1
WavePacketLoss,35,14.7,0,22.240782283918,24.5,1
WavePacketLoss,35,14.7,1,22.246293252096,24.5,1
WavePacketLoss,35,14.7,10,22.213636911249,24.5,1
WavePacketLoss,35,14.7,11,22.291846515942,24.5,1
WavePacketLoss,35,14.7,12,22.25835720304,24.5,1
WavePacketLoss,35,14.7,13,22.230888137089,24.5,1
WavePacketLoss,35,14.7,14,22.208098884609,24.5,1
WavePacketLoss,35,14.7,15,22.289571485798,24.5,1
WavePacketLoss,35,14.7,16,22.209073926962,24.5,1
WavePacketLoss,35,14.7,17,22.290065603718,24.5,1
WavePacketLoss,35,14.7,18,22.286555594568,24.5,1
WavePacketLoss,35,14.7,19,22.237986166853,24.5,1
WavePacketLoss,35,14.7,2,22.221477204658,24.5,1
WavePacketLoss,35,14.7,20,22.216419047534,24.5,1
WavePacketLoss,35,14.7,21,22.292626607904,24.5,1
WavePacketLoss,35,14.7,22,22.245878363314,24.5,1
WavePacketLoss,35,14.7,23,22.294719536399,24.5,1
WavePacketLoss,35,14.7,24,22.246670255761,24.5,1
WavePacketLoss,35,14.7,25,22.220072084618,24.5,1
WavePacketLoss,35,14.7,26,22.284813467941,24.5,1
WavePacketLoss,35,14.7,27,22.244486100058,24.5,1
WavePacketLoss,35,14.7,28,22.230577274476,24.5,1
WavePacketLoss,35,14.7,29,22.289155644241,24.5,1
WavePacketLoss,35,14.7,3,22.208436953827,24.5,1
WavePacketLoss,35,14.7,4,22.282225341136,24.5,1
WavePacketLoss,35,14.7,5,22.22597400278,24.5,1
WavePacketLoss,35,14.7,6,22.275141459488,24.5,1
WavePacketLoss,35,14.7,7,22.277611472171,24.5,1
WavePacketLoss,35,14.7,8,22.200987931886,24.5,1
WavePacketLoss,35,14.7,9,22.224804037484,24.5,1
WavePacketLoss,36,14.7,0,22.284071349251,24.5,1
WavePacketLoss,36,14.7,1,22.247568357308,24.5,1
WavePacketLoss,36,14.7,10,22.231551117722,24.5,1
WavePacketLoss,36,14.7,11,22.243524222861,24.5,1
WavePacketLoss,36,14.7,12,22.25695447045,24.5,1
WavePacketLoss,36,14.7,13,22.253886376307,24.5,1
WavePacketLoss,36,14.7,14,22.282278538588,24.5,1
WavePacketLoss,36,14.7,15,22.203627027132,24.5,1
WavePacketLoss,36,14.7,16,22.266599312291,24.5,1
WavePacketLoss,36,14.7,17,22.270630537706,24.5,1
WavePacketLoss,36,14.7,18,22.245396252082,24.5,1
WavePacketLoss,36,14.7,19,22.21978604272,24.5,1
WavePacketLoss,36,14.7,2,22.269875291551,24.5,1
WavePacketLoss,36,14.7,20,22.200299048286,24.5,1
WavePacketLoss,36,14.7,21,22.246983304151,24.5,1
WavePacketLoss,36,14.7,22,22.261621402271,24.5,1
WavePacketLoss,36,14.7,23,22.283695392639,24.5,1
WavePacketLoss,36,14.7,24,22.230888202401,24.5,1
WavePacketLoss,36,14.7,25,22.244617274574,24.5,1
WavePacketLoss,36,14.7,26,22.249426258227,24.5,1
WavePacketLoss,36,14.7,27,22.220644129003,24.5,1
WavePacketLoss,36,14.7,28,22.242003075037,24.5,1
WavePacketLoss,36,14.7,29,22.202041109263,24.5,1
WavePacketLoss,36,14.7,3,22.2972805887,24.5,1
WavePacketLoss,36,14.7,4,22.224298272521,24.5,1
WavePacketLoss,36,14.7,5,22.270474405973,24.5,1
WavePacketLoss,36,14.7,6,22.205342983958,24.5,1
WavePacketLoss,36,14.7,7,22.218473090037,24.5,1
WavePacketLoss,36,14.7,8,22.201871957753,24.5,1
WavePacketLoss,36,14.7,9,22.262309240308,24.5,1
WavePacketLoss,37,14.7,0,22.289129640929,24.5,1
WavePacketLoss,37,14.7,1,22.277832583398,24.5,1
WavePacketLoss,37,14.7,10,22.241445376598,24.5,1
WavePacketLoss,37,14.7,11,22.235295047561,24.5,1
WavePacketLoss,37,14.7,12,22.214287141954,24.5,1
WavePacketLoss,37,14.7,13,22.295538516129,24.5,1
WavePacketLoss,37,14.7,14,22.281927401448,24.5,1
WavePacketLoss,37,14.7,15,22.274335435344,24.5,1
WavePacketLoss,37,14.7,16,22.217849020977,24.5,1
WavePacketLoss,37,14.7,17,22.288843432598,24.5,1
WavePacketLoss,37,14.7,18,22.226546183525,24.5,1
WavePacketLoss,37,14.7,19,22.291105629571,24.5,1
WavePacketLoss,37,14.7,2,22.234269273871,24.5,1
WavePacketLoss,37,14.7,20,22.250128144972,24.5,1
WavePacketLoss,37,14.7,21,22.280757392614,24.5,1
WavePacketLoss,37,14.7,22,22.20317189706,24.5,1
WavePacketLoss,37,14.7,23,22.255679168365,24.5,1
WavePacketLoss,37,14.7,24,22.227469200626,24.5,1
WavePacketLoss,37,14.7,25,22.264181242927,24.5,1
WavePacketLoss,37,14.7,26,22.2837073616,24.5,1
WavePacketLoss,37,14.7,27,22.203405944879,24.5,1
WavePacketLoss,37,14.7,28,22.217784133805,24.5,1
WavePacketLoss,37,14.7,29,22.207006882095,24.5,1
WavePacketLoss,37,14.7,3,22.243589123546,24.5,1
WavePacketLoss,37,14.7,4,22.255861212314,24.5,1
WavePacketLoss,37,14.7,5,22.294615422717,24.5,1
WavePacketLoss,37,14.7,6,22.215431027141,24.5,1
WavePacketLoss,37,14.7,7,22.242628350939,24.5,1
WavePacketLoss,37,14.7,8,22.223932995709,24.5,1
WavePacketLoss,37,14.7,9,22.222789062288,24.5,1
WavePacketLoss,38,14.7,0,22.218915121254,24.5,1
WavePacketLoss,38,14.7,1,22.259606424796,24.5,1
WavePacketLoss,38,14.7,10,22.26665249253,24.5,1
WavePacketLoss,38,14.7,11,22.279171569398,24.5,1
WavePacketLoss,38,14.7,12,22.292443384333,24.5,1
WavePacketLoss,38,14.7,13,22.242874108202,24.5,1
WavePacketLoss,38,14.7,14,22.228925014172,24.5,1
WavePacketLoss,38,14.7,15,22.254145186057,24.5,1
WavePacketLoss,38,14.7,16,22.291053539353,24.5,1
WavePacketLoss,38,14.7,17,22.297150430393,24.5,1
WavePacketLoss,38,14.7,18,22.245487254103,24.5,1
WavePacketLoss,38,14.7,19,22.253938344544,24.5,1
WavePacketLoss,38,14.7,2,22.218214224194,24.5,1
WavePacketLoss,38,14.7,20,22.242862307731,24.5,1
WavePacketLoss,38,14.7,21,22.282421430795,24.5,1
WavePacketLoss,38,14.7,22,22.230811294973,24.5,1
WavePacketLoss,38,14.7,23,22.28330539845,24.5,1
WavePacketLoss,38,14.7,24,22.204510938043,24.5,1
WavePacketLoss,38,14.7,25,22.248517348515,24.5,1
WavePacketLoss,38,14.7,26,22.265988225355,24.5,1
WavePacketLoss,38,14.7,27,22.239430269933,24.5,1
WavePacketLoss,38,14.7,28,22.210972086497,24.5,1
WavePacketLoss,38,14.7,29,22.234334294468,24.5,1
WavePacketLoss,38,14.7,3,22.20323711339,24.5,1
WavePacketLoss,38,14.7,4,22.231214244589,24.5,1
WavePacketLoss,38,14.7,5,22.21817401019,24.5,1
WavePacketLoss,38,14.7,6,22.26104948341,24.5,1
WavePacketLoss,38,14.7,7,22.293276560692,24.5,1
WavePacketLoss,38,14.7,8,22.223270108836,24.5,1
WavePacketLoss,38,14.7,9,22.299048561454,24.5,1
WavePacketLoss,39,14.7,0,22.269837367394,24.5,1
WavePacketLoss,39,14.7,1,22.259944448125,24.5,1
WavePacketLoss,39,14.7,10,22.25458720156,24.5,1
WavePacketLoss,39,14.7,11,22.204900937997,24.5,1
WavePacketLoss,39,14.7,12,22.273893560326,24.5,1
WavePacketLoss,39,14.7,13,22.290208583871,24.5,1
WavePacketLoss,39,14.7,14,22.281875583254,24.5,1
WavePacketLoss,39,14.7,15,22.210620903091,24.5,1
WavePacketLoss,39,14.7,16,22.291781451886,24.5,1
WavePacketLoss,39,14.7,17,22.240599099291,24.5,1
WavePacketLoss,39,14.7,18,22.279301409755,24.5,1
WavePacketLoss,39,14.7,19,22.208358979855,24.5,1
WavePacketLoss,39,14.7,2,22.224999181885,24.5,1
WavePacketLoss,39,14.7,20,22.231890323148,24.5,1
WavePacketLoss,39,14.7,21,22.257928256827,24.5,1
WavePacketLoss,39,14.7,22,22.285827615018,24.5,1
WavePacketLoss,39,14.7,23,22.27575239778,24.5,1
WavePacketLoss,39,14.7,24,22.216628235709,24.5,1
WavePacketLoss,39,14.7,25,22.247542332945,24.5,1
WavePacketLoss,39,14.7,26,22.234178262717,24.5,1
WavePacketLoss,39,14.7,27,22.204627939432,24.5,1
WavePacketLoss,39,14.7,28,22.23425630075,24.5,1
WavePacketLoss,39,14.7,29,22.212700918604,24.5,1
WavePacketLoss,39,14.7,3,22.204588909088,24.5,1
WavePacketLoss,39,14.7,4,22.207514026011,24.5,1
WavePacketLoss,39,14.7,5,22.254939389655,24.5,1
WavePacketLoss,39,14.7,6,22.221996056502,24.5,1
WavePacketLoss,39,14.7,7,22.201117969877,24.5,1
WavePacketLoss,39,14.7,8,22.259644294913,24.5,1
WavePacketLoss,39,14.7,9,22.272411418421,24.5,1
WavePacketLoss,4,14.7,0,22.241080121692,24.5,1
WavePacketLoss,4,14.7,1,22.242212336761,24.5,1
WavePacketLoss,4,14.7,10,22.255237213564,24.5,1
WavePacketLoss,4,14.7,11,22.258423404743,24.5,1
WavePacketLoss,4,14.7,12,22.207513944644,24.5,1
WavePacketLoss,4,14.7,13,22.229406029012,24.5,1
WavePacketLoss,4,14.7,14,22.2335542947,24.5,1
WavePacketLoss,4,14.7,15,22.244643389396,24.5,1
WavePacketLoss,4,14.7,16,22.277468565868,24.5,1
WavePacketLoss,4,14.7,17,22.254808212381,24.5,1
WavePacketLoss,4,14.7,18,22.268380284943,24.5,1
WavePacketLoss,4,14.7,19,22.261621470362,24.5,1
WavePacketLoss,4,14.7,2,22.245358337033,24.5,1
WavePacketLoss,4,14.7,20,22.258163462377,24.5,1
WavePacketLoss,4,14.7,21,22.209412111043,24.5,1
WavePacketLoss,4,14.7,22,22.201430022279,24.5,1
WavePacketLoss,4,14.7,23,22.233320316585,24.5,1
WavePacketLoss,4,14.7,24,22.217277155191,24.5,1
WavePacketLoss,4,14.7,25,22.239975068834,24.5,1
WavePacketLoss,4,14.7,26,22.202508996904,24.5,1
WavePacketLoss,4,14.7,27,22.282226607665,24.5,1
WavePacketLoss,4,14.7,28,22.24503222912,24.5,1
WavePacketLoss,4,14.7,29,22.27549132863,24.5,1
WavePacketLoss,4,14.7,3,22.284761599459,24.5,1
WavePacketLoss,4,14.7,4,22.202912001278,24.5,1
WavePacketLoss,4,14.7,5,22.228328234448,24.5,1
WavePacketLoss,4,14.7,6,22.298892522234,24.5,1
WavePacketLoss,4,14.7,7,22.28014535312,24.5,1
WavePacketLoss,4,14.7,8,22.237310089986,24.5,1
WavePacketLoss,4,14.7,9,22.273711417027,24.5,1
WavePacketLoss,40,14.7,0,22.207059025722,24.5,1
WavePacketLoss,40,14.7,1,22.281901518153,24.5,1
WavePacketLoss,40,14.7,10,22.289350607806,24.5,1
WavePacketLoss,40,14.7,11,22.209621178835,24.5,1
WavePacketLoss,40,14.7,12,22.222867171124,24.5,1
WavePacketLoss,40,14.7,13,22.20232693528,24.5,1
WavePacketLoss,40,14.7,14,22.255354171785,24.5,1
WavePacketLoss,40,14.7,15,22.275609580553,24.5,1
WavePacketLoss,40,14.7,16,22.271630290556,24.5,1
WavePacketLoss,40,14.7,17,22.23484008991,24.5,1
WavePacketLoss,40,14.7,18,22.265001349449,24.5,1
WavePacketLoss,40,14.7,19,22.268472411051,24.5,1
WavePacketLoss,40,14.7,2,22.294719571961,24.5,1
WavePacketLoss,40,14.7,20,22.269278492335,24.5,1
WavePacketLoss,40,14.7,21,22.259670258722,24.5,1
WavePacketLoss,40,14.7,22,22.275401498173,24.5,1
WavePacketLoss,40,14.7,23,22.23399518878,24.5,1
WavePacketLoss,40,14.7,24,22.202781847548,24.5,1
WavePacketLoss,40,14.7,25,22.243395320047,24.5,1
WavePacketLoss,40,14.7,26,22.269083528682,24.5,1
WavePacketLoss,40,14.7,27,22.228757258594,24.5,1
WavePacketLoss,40,14.7,28,22.224454242677,24.5,1
WavePacketLoss,40,14.7,29,22.271007421294,24.5,1
WavePacketLoss,40,14.7,3,22.294705394243,24.5,1
WavePacketLoss,40,14.7,4,22.257460227673,24.5,1
WavePacketLoss,40,14.7,5,22.29611063359,24.5,1
WavePacketLoss,40,14.7,6,22.271150437149,24.5,1
WavePacketLoss,40,14.7,7,22.271955266009,24.5,1
WavePacketLoss,40,14.7,8,22.242146192493,24.5,1
WavePacketLoss,40,14.7,9,22.25596639892,24.5,1
WavePacketLoss,41,14.7,0,22.252976299538,24.5,1
WavePacketLoss,41,14.7,1,22.208086004642,24.5,1
WavePacketLoss,41,14.7,10,22.207059105165,24.5,1
WavePacketLoss,41,14.7,11,22.218395077664,24.5,1
WavePacketLoss,41,14.7,12,22.277273453402,24.5,1
WavePacketLoss,41,14.7,13,22.289545437862,24.5,1
WavePacketLoss,41,14.7,14,22.254497364873,24.5,1
WavePacketLoss,41,14.7,15,22.244005106278,24.5,1
WavePacketLoss,41,14.7,16,22.227470249333,24.5,1
WavePacketLoss,41,14.7,17,22.293497428217,24.5,1
WavePacketLoss,41,14.7,18,22.22557100647,24.5,1
WavePacketLoss,41,14.7,19,22.244266364682,24.5,1
WavePacketLoss,41,14.7,2,22.24253612315,24.5,1
WavePacketLoss,41,14.7,20,22.243225177032,24.5,1
WavePacketLoss,41,14.7,21,22.206954902699,24.5,1
WavePacketLoss,41,14.7,22,22.214339088992,24.5,1
WavePacketLoss,41,14.7,23,22.229380073722,24.5,1
WavePacketLoss,41,14.7,24,22.278937436101,24.5,1
WavePacketLoss,41,14.7,25,22.25135131826,24.5,1
WavePacketLoss,41,14.7,26,22.257473180041,24.5,1
WavePacketLoss,41,14.7,27,22.239143080236,24.5,1
WavePacketLoss,41,14.7,28,22.269187466614,24.5,1
WavePacketLoss,41,14.7,29,22.29204148795,24.5,1
WavePacketLoss,41,14.7,3,22.284578333962,24.5,1
WavePacketLoss,41,14.7,4,22.203081063368,24.5,1
WavePacketLoss,41,14.7,5,22.233593309617,24.5,1
WavePacketLoss,41,14.7,6,22.243954331719,24.5,1
WavePacketLoss,41,14.7,7,22.259840363327,24.5,1
WavePacketLoss,41,14.7,8,22.26718535992,24.5,1
WavePacketLoss,41,14.7,9,22.200181945999,24.5,1
WavePacketLoss,42,14.7,0,22.248308189707,24.5,1
WavePacketLoss,42,14.7,1,22.243707284126,24.5,1
WavePacketLoss,42,14.7,10,22.293718474603,24.5,1
WavePacketLoss,42,14.7,11,22.2157430408,24.5,1
WavePacketLoss,42,14.7,12,22.286555592202,24.5,1
WavePacketLoss,42,14.7,13,22.240729163327,24.5,1
WavePacketLoss,42,14.7,14,22.288310620694,24.5,1
WavePacketLoss,42,14.7,15,22.218694049138,24.5,1
WavePacketLoss,42,14.7,16,22.27551856961,24.5,1
WavePacketLoss,42,14.7,17,22.200546097297,24.5,1
WavePacketLoss,42,14.7,18,22.256940277126,24.5,1
WavePacketLoss,42,14.7,19,22.227158292965,24.5,1
WavePacketLoss,42,14.7,2,22.222218260288,24.5,1
WavePacketLoss,42,14.7,20,22.269733445142,24.5,1
WavePacketLoss,42,14.7,21,22.255160371611,24.5,1
WavePacketLoss,42,14.7,22,22.224726161084,24.5,1
WavePacketLoss,42,14.7,23,22.221360221157,24.5,1
WavePacketLoss,42,14.7,24,22.209984072266,24.5,1
WavePacketLoss,42,14.7,25,22.270500513411,24.5,1
WavePacketLoss,42,14.7,26,22.299945593872,24.5,1
WavePacketLoss,42,14.7,27,22.267224343364,24.5,1
WavePacketLoss,42,14.7,28,22.260412456611,24.5,1
WavePacketLoss,42,14.7,29,22.225363155509,24.5,1
WavePacketLoss,42,14.7,3,22.242653196599,24.5,1
WavePacketLoss,42,14.7,4,22.290312418686,24.5,1
WavePacketLoss,42,14.7,5,22.287582408193,24.5,1
WavePacketLoss,42,14.7,6,22.263545468401,24.5,1
WavePacketLoss,42,14.7,7,22.233449085613,24.5,1
WavePacketLoss,42,14.7,8,22.236179068923,24.5,1
WavePacketLoss,42,14.7,9,22.225039214299,24.5,1
